ID,score
353,18.483866
354,17.373272
355,20.122307
356,25.27248
357,25.324276
358,22.602749
359,19.187208
360,15.585322
361,19.830269
362,17.818748
363,22.392164
364,23.474161
365,21.95525
366,30.124249
367,23.925535
368,23.344215
369,15.989898
370,25.83794
371,19.884428
372,15.778568
373,31.51687
374,19.563929
375,21.25195
376,17.902002
377,18.01566
378,28.22095
379,27.906303
380,19.147095
381,16.03931
382,25.066637
383,16.14747
384,35.565376
385,24.178055
386,22.745535
387,15.910606
388,22.14395
389,18.49712
390,16.885418
391,29.605556
392,17.129856
393,22.11501
394,23.251383
395,27.253069
396,30.116959
397,21.466463
398,17.157475
399,15.62206
400,27.150675
401,24.948706
402,23.775112
403,26.209621
404,21.04297
405,33.087524
406,28.436405
407,25.366392
408,19.194864
409,22.425056
410,20.372782
411,17.525162
412,24.352974
413,14.78422
414,27.12112
415,14.579641
416,15.188061
417,19.892979
418,24.810518
419,16.306938
420,22.686708
421,16.188972
422,25.56539
423,34.776505
424,17.846033
425,20.782125
426,16.045574
427,19.785868
428,20.871986
429,19.73837
430,22.320526
431,16.351212
432,25.79897
433,21.08832
434,16.47573
435,23.390509
436,18.83924
437,19.871725
438,29.7665
439,16.414248
440,20.353916
441,22.114714
442,26.274485
443,30.109362
444,18.161234
445,24.937887
446,20.112995
447,23.158102
448,36.214497
449,19.505783
450,23.377037
451,19.064432
452,23.903421
453,29.581541
454,26.319849
455,20.205162
456,19.774525
457,16.830856
458,23.077002
459,21.379766
460,18.045841
461,17.492712
462,33.20764
463,33.88138
464,25.356382
465,21.444347
466,15.016522
467,15.820045
468,19.51097
469,26.79692
470,17.698805
471,24.488264
472,20.559092
473,15.788798
474,24.374313
475,23.248045
476,26.299215
477,17.612324
478,15.917086
479,18.971554
480,23.399624
481,24.965065
482,28.067417
483,20.663866
484,23.67142
485,19.589516
486,21.293293
487,25.048388
488,15.580772
489,27.999567
490,34.750946
491,19.162945
492,29.831226
493,21.730799
494,18.543331
495,17.542042
496,18.43516
497,17.9553
498,19.763308
499,18.57121
500,20.527353
501,25.59906
502,18.597307
503,32.259506
504,21.687136
505,18.649704
506,20.394236
507,26.20891
508,20.754139
509,24.44182
510,28.754845
511,40.297707
512,13.083693
513,18.788057
514,26.544582
515,26.49064
516,16.076553
517,15.634465
518,19.337221
519,25.301357
520,19.673904
521,24.61655
522,15.150261
523,26.926678
524,18.724192
525,17.66875
526,23.244864
527,18.698227
528,15.256402
529,13.235507
530,24.60886
531,35.61393
532,24.444956
533,23.480196
534,15.150594
535,24.483398
536,24.531738
537,15.826578
538,33.31476
539,24.060602
540,23.08884
541,23.35665
542,16.17561
543,19.298105
544,20.219023
545,18.843817
546,26.756634
547,30.41948
548,21.621275
549,24.58995
550,18.204826
551,20.370886
552,24.08124
553,19.988375
554,33.8718
555,16.61063
556,25.570522
557,16.67906
558,25.585922
559,21.09495
560,23.606478
561,19.045979
562,21.94359
563,22.90497
564,25.556263
565,21.189621
566,22.734173
567,23.70098
568,26.566483
569,16.443193
570,20.50259
571,14.899306
572,19.942036
573,21.245512
574,24.868862
575,27.302681
576,23.180529
577,21.288616
578,24.503277
579,20.49422
580,17.882507
581,19.282883
582,13.574591
583,20.952368
584,22.418598
585,20.246674
586,19.498226
587,20.244392
588,18.583553
589,22.643026
590,20.22182
591,22.316048
592,19.709156
593,25.001484
594,23.578783
595,18.387833
596,14.856671
597,27.783407
598,19.49798
599,21.078596
600,26.589956
601,22.044218
602,21.61971
603,23.794031
604,19.267202
605,23.98362
606,19.217855
607,20.436844
608,24.587637
609,17.655817
610,13.40918
611,24.086637
612,32.55347
613,24.308199
614,17.495708
615,29.037384
616,18.543201
617,27.215948
618,24.930504
619,24.23699
620,19.73974
621,25.784252
622,22.116325
623,25.46523
624,21.28011
625,20.350273
626,19.878847
627,20.636957
628,19.196218
629,24.797966
630,20.143644
631,26.360813
632,24.113834
633,23.99694
634,16.3086
635,22.580887
636,20.195099
637,22.371773
638,20.41406
639,40.424747
640,22.029366
641,24.157488
642,19.141048
643,18.507088
644,22.48893
645,17.669695
646,16.633009
647,24.069565
648,21.005274
649,27.83451
650,16.413942
651,18.755316
652,27.068483
653,26.148048
654,34.2983
655,22.060677
656,15.365465
657,23.903294
658,20.769985
659,12.244822
660,17.94428
661,19.526781
662,20.84716
663,23.468494
664,20.66353
665,22.50737
666,23.039099
667,20.3616
668,22.52198
669,13.326772
670,17.671385
671,25.115517
672,21.771711
673,29.02573
674,21.487974
675,27.198166
676,18.04894
677,17.941137
678,15.250721
679,20.881897
680,22.557322
681,28.712835
682,26.410595
683,19.773626
684,25.391602
685,31.767143
686,15.330881
687,19.481718
688,18.278366
689,11.062838
690,23.06864
691,20.91183
692,15.897622
693,16.923508
694,23.513344
695,17.766703
696,20.180174
697,23.096087
698,18.602505
699,27.215582
700,23.349447
701,19.192326
702,23.635117
703,19.965044
704,16.147795
705,21.382635
706,24.251783
707,21.811462
708,23.206875
709,18.096224
710,23.713448
711,17.630178
712,29.96108
713,26.33257
714,18.10777
715,23.49322
716,28.27121
717,30.476585
718,15.133821
719,25.845425
720,18.06726
721,21.593815
722,16.820194
723,25.958412
724,19.181395
725,20.349693
726,18.316698
727,18.990105
728,20.479046
729,25.030401
730,16.656889
731,22.227587
732,24.205723
733,20.620121
734,22.513102
735,22.198217
736,16.859476
737,21.413141
738,24.313843
739,32.046066
740,23.484829
741,25.238466
742,28.619846
743,15.021637
744,21.057364
745,25.514471
746,23.406532
747,20.430933
748,20.188402
749,21.375267
750,18.848822
751,19.802666
752,20.33057
753,21.775131
754,15.476103
755,30.86966
756,18.049685
757,17.491495
758,23.79668
759,23.256428
760,31.14513
761,18.689491
762,25.369072
763,25.898766
764,16.274633
765,16.19747
766,22.50043
767,25.340584
768,21.761076
769,27.01551
770,21.86097
771,20.490162
772,18.903301
773,25.252657
774,26.360428
775,20.143919
776,14.707735
777,21.448185
778,23.581488
779,25.449762
780,18.776907
781,18.822996
782,17.756054
783,16.47949
784,15.871859
785,16.955368
786,34.440258
787,20.799019
788,18.601479
789,18.805237
790,30.897936
791,15.801156
792,19.44193
793,21.017153
794,23.95213
795,27.20469
796,38.41821
797,17.026356
798,17.383224
799,19.495655
800,18.978897
801,32.513214
802,23.14287
803,28.304014
804,18.137266
805,28.010193
806,22.252256
807,19.919178
808,21.622538
809,17.47233
810,22.151897
811,24.567646
812,21.333763
813,18.453037
814,25.81859
815,19.47695
816,24.24169
817,24.88168
818,18.528645
819,15.500751
820,20.713888
821,34.06495
822,23.300531
823,24.162565
824,22.56128
825,20.833872
826,15.603722
827,17.711452
828,18.769264
829,26.073427
830,19.471838
831,32.847713
832,18.997684
833,30.690168
834,23.883228
835,22.116896
836,28.76216
837,23.869299
838,18.43487
839,24.89997
840,11.202739
841,23.89171
842,16.43848
843,21.370522
844,22.417904
845,18.913052
846,26.63222
847,22.471966
848,26.483162
849,26.28258
850,26.518177
851,19.700891
852,22.252964
853,25.88836
854,23.487492
855,20.993805
856,20.755478
857,17.38719
858,27.013235
859,20.498844
860,22.98555
861,18.237999
862,17.443565
863,19.615284
864,33.22423
865,20.957752
866,20.019508
867,40.756756
868,24.091112
869,23.551317
870,25.146294
871,24.491226
872,29.436504
873,23.883543
874,20.494486
875,19.967743
876,24.44706
877,26.369862
878,19.653141
879,17.57691
880,21.272951
881,24.129677
882,21.900976
883,22.177938
884,19.383842
885,11.587411
886,16.684643
887,15.669088
888,25.808
889,26.400646
890,25.623016
891,15.368692
892,24.403502
893,21.570656
894,21.059736
895,30.026793
896,21.421803
897,24.010872
898,18.597782
899,17.455835
900,18.525011
901,21.507862
902,36.153004
903,28.307129
904,19.574087
905,21.59026
906,35.82184
907,21.048517
908,19.521347
909,18.184193
910,17.772562
911,16.512232
912,27.722836
913,19.14641
914,17.749743
915,14.404311
916,17.651731
917,20.849697
918,29.719242
919,16.170225
920,20.665
921,18.73361
922,23.121107
923,21.450378
924,26.079851
925,16.88848
926,20.42403
927,20.011135
928,19.692457
929,16.267569
930,27.265846
931,21.853523
932,19.751795
933,28.273756
934,22.780403
935,21.79656
936,19.49627
937,22.457983
938,23.287462
939,26.551691
940,25.967915
941,20.776655
942,17.46552
943,24.336292
944,25.624454
945,20.671127
946,27.260584
947,23.799088
948,20.617643
949,28.980497
950,21.288355
951,17.730219
952,19.430145
953,23.209318
954,29.368237
955,26.263243
956,17.645536
957,23.672009
958,17.736563
959,19.85008
960,20.982553
961,19.739227
962,21.053268
963,21.140915
964,19.7684
965,25.486694
966,19.012259
967,24.499886
968,22.713423
969,18.258533
970,30.73773
971,31.299154
972,27.76146
973,27.879583
974,28.367603
975,20.586273
976,25.980598
977,18.144844
978,25.36801
979,25.589682
980,18.40001
981,18.58168
982,23.099186
983,24.661781
984,36.631996
985,17.720999
986,14.519984
987,20.348785
988,20.911697
989,14.711001
990,23.904224
991,22.83
992,27.155645
993,19.023212
994,27.657505
995,24.506147
996,23.422165
997,20.745188
998,20.065874
999,21.16047
1000,24.211256
1001,16.014004
1002,23.573359
1003,20.456789
1004,21.07433
1005,18.385357
1006,20.018084
1007,21.95387
1008,24.470345
1009,25.357779
1010,12.13931
1011,17.256271
1012,18.25553
1013,25.241344
1014,28.187757
1015,41.16375
1016,21.439877
1017,26.405905
1018,21.243158
1019,21.32621
1020,22.215445
1021,21.530178
1022,17.78806
1023,22.97925
1024,13.546315
1025,24.227581
1026,19.757517
1027,27.025398
1028,26.033834
1029,19.591644
1030,20.965002
1031,34.090527
1032,26.730247
1033,26.297684
1034,33.69338
1035,22.15925
1036,21.604845
1037,19.07809
1038,23.805243
1039,27.591484
1040,18.311724
1041,31.180344
1042,28.613619
1043,18.457832
1044,23.835342
1045,20.274258
1046,28.708025
1047,29.128727
1048,14.334508
1049,24.413118
1050,22.416391
1051,25.681034
1052,21.83986
1053,22.830542
1054,18.69931
1055,24.377672
1056,16.57443
1057,18.527452
1058,21.357567
1059,24.717972
1060,24.888218
1061,19.158049
1062,20.095892
1063,23.11386
1064,17.139029
1065,16.278263
1066,22.20539
1067,23.989729
1068,21.236351
1069,14.677408
1070,20.482204
1071,22.637438
1072,27.561764
1073,25.844677
1074,29.425144
1075,21.857653
1076,16.865444
1077,19.394573
1078,23.81768
1079,23.448664
1080,29.543804
1081,18.368393
1082,20.896975
1083,19.252596
1084,24.882994
1085,21.749262
1086,16.780066
1087,10.469662
1088,19.369173
1089,15.477016
1090,19.445816
1091,31.6519
1092,15.879035
1093,19.902517
1094,25.142845
1095,22.304966
1096,16.838757
1097,32.480934
1098,25.9529
1099,28.104082
1100,18.160889
1101,30.688524
1102,21.95796
1103,24.930315
1104,23.63978
1105,22.579475
1106,20.343485
1107,20.620384
1108,26.784973
1109,33.44024
1110,24.597193
1111,18.684883
1112,25.446232
1113,17.325655
1114,16.671543
1115,17.681696
1116,26.052017
1117,21.385315
1118,28.799637
1119,21.600456
1120,19.259048
1121,27.25976
1122,19.15979
1123,20.94341
1124,19.362148
1125,19.145092
1126,39.971123
1127,19.132738
1128,17.307579
1129,29.794056
1130,18.110044
1131,27.998783
1132,14.188869
1133,35.369915
1134,30.54796
1135,20.439934
1136,18.38199
1137,15.761718
1138,37.331
1139,21.266325
1140,19.146532
1141,21.96236
1142,21.106512
1143,19.23048
1144,24.112247
1145,25.35737
1146,23.109089
1147,19.511042
1148,24.710789
1149,16.480804
1150,17.385628
1151,28.165714
1152,19.353498
1153,22.635056
1154,27.551369
1155,14.088572
1156,26.325605
1157,20.898123
1158,17.841707
1159,17.381962
1160,43.425133
1161,21.554113
1162,17.854593
1163,19.251005
1164,17.897982
1165,20.865393
1166,22.657633
1167,27.505028
1168,12.169961
1169,29.13487
1170,21.281364
1171,21.93395
1172,23.138567
1173,27.592016
1174,19.94972
1175,16.2674
1176,28.485746
1177,27.417347
1178,22.295479
1179,27.21899
1180,23.098867
1181,20.114214
1182,17.555367
1183,22.569366
1184,24.008707
1185,15.422886
1186,20.418308
1187,17.59855
1188,32.068108
1189,22.032887
1190,24.863121
1191,20.668425
1192,24.982357
1193,20.786055
1194,23.075552
1195,16.795357
1196,18.191845
1197,20.519234
1198,18.926386
1199,14.848688
1200,29.735306
1201,19.279581
1202,20.200605
1203,22.674131
1204,20.99227
1205,12.679732
1206,30.563118
1207,17.651693
1208,15.654912
1209,16.675251
1210,15.371214
1211,21.343796
1212,24.778727
1213,21.942371
1214,21.445585
1215,20.096437
1216,16.639349
1217,18.61388
1218,19.127728
1219,23.10542
1220,22.947203
1221,23.543795
1222,29.293398
1223,23.124397
1224,24.748426
1225,24.874191
1226,26.972618
1227,17.809853
1228,22.017351
1229,18.101706
1230,34.077988
1231,19.680174
1232,17.24826
1233,32.57578
1234,17.859474
1235,19.167707
1236,21.048655
1237,21.84645
1238,25.27977
1239,24.319178
1240,28.200296
1241,19.107994
1242,26.91327
1243,21.880667
1244,22.765734
1245,20.970129
1246,21.18184
1247,18.343426
1248,21.33322
1249,24.818697
1250,18.480547
1251,19.154463
1252,17.300022
1253,22.124609
1254,20.83216
1255,20.857782
1256,27.196272
1257,20.598473
1258,18.628643
1259,28.330061
1260,18.985744
1261,29.90307
1262,18.00927
1263,29.142653
1264,17.29494
1265,16.957104
1266,15.067075
1267,19.341309
1268,16.61668
1269,23.627392
1270,27.559788
1271,23.092216
1272,21.824263
1273,21.542864
1274,15.2648115
1275,22.102823
1276,17.646286
1277,24.711645
1278,19.037165
1279,26.973902
1280,21.200583
1281,19.813116
1282,11.442971
1283,18.82115
1284,15.497157
1285,20.606674
1286,20.022736
1287,26.63969
1288,25.110357
1289,19.85614
1290,19.243862
1291,25.388844
1292,28.242226
1293,21.947807
1294,23.51538
1295,13.971113
1296,22.034168
1297,19.997974
1298,21.93145
1299,30.496515
1300,25.439896
1301,15.034047
1302,30.369658
1303,13.700574
1304,23.080795
1305,16.935598
1306,28.363447
1307,23.88139
1308,19.293959
1309,33.723595
1310,27.893635
1311,20.363853
1312,27.801838
1313,23.15859
1314,21.260359
1315,18.933264
1316,19.343784
1317,14.612352
1318,27.649498
1319,19.38336
1320,17.495113
1321,24.49225
1322,20.752308
1323,21.290129
1324,22.713467
1325,19.875837
1326,24.916857
1327,21.516968
1328,26.734686
1329,19.397194
1330,20.25162
1331,19.051151
1332,12.499482
1333,18.384554
1334,21.408575
1335,22.582565
1336,21.30863
1337,25.570442
1338,19.422138
1339,20.637253
1340,27.409988
1341,30.420168
1342,25.066929
1343,27.45164
1344,22.956335
1345,21.176182
1346,21.168547
1347,22.109571
1348,19.287989
1349,16.180197
1350,22.746906
1351,17.739769
1352,21.999952
1353,19.9252
1354,28.200869
1355,24.340612
1356,24.507105
1357,11.189984
1358,26.660137
1359,22.155079
1360,30.293097
1361,22.521845
1362,11.896429
1363,17.266293
1364,18.134346
1365,16.728313
1366,24.65722
1367,18.729948
1368,31.747913
1369,17.280403
1370,19.170424
1371,19.770235
1372,19.715374
1373,23.130987
1374,25.8435
1375,17.8256
1376,27.337543
1377,18.393787
1378,15.444292
1379,17.570013
1380,30.171618
1381,24.485144
1382,21.174414
1383,27.688261
1384,20.351347
1385,19.302975
1386,22.801056
1387,26.408985
1388,18.727608
1389,17.753239
1390,19.983912
1391,20.08341
1392,24.78121
1393,17.06175
1394,18.041275
1395,26.39696
1396,18.329851
1397,29.737068
1398,22.692
1399,24.194925
1400,15.2407465
1401,16.711973
1402,22.620947
1403,21.587057
1404,22.396902
1405,18.732962
1406,25.923534
1407,26.332352
1408,17.209932
1409,21.283806
1410,19.66986
1411,30.861416
1412,16.478392
1413,29.708214
1414,25.483862
1415,18.31505
1416,19.204649
1417,30.209753
1418,21.921005
1419,15.0465355
1420,31.088093
1421,19.003403
1422,32.54368
1423,18.218004
1424,22.03971
1425,21.685896
1426,19.077608
1427,20.47967
1428,23.48258
1429,25.822008
1430,23.663786
1431,15.122443
1432,23.101667
1433,18.519835
1434,16.54818
1435,28.487185
1436,28.193398
1437,25.369427
1438,12.840852
1439,20.657833
1440,18.792906
1441,23.208672
1442,25.891024
1443,16.612297
1444,25.545734
1445,27.613358
1446,22.71801
1447,17.338554
1448,22.639845
1449,21.303665
1450,18.67325
1451,20.383724
1452,21.293377
1453,18.460398
1454,17.474474
1455,29.684061
1456,12.220404
1457,35.31292
1458,27.096703
1459,19.982597
1460,14.798889
1461,20.259336
1462,20.625994
1463,25.3969
1464,23.670956
1465,17.45497
1466,17.097025
1467,18.664665
1468,24.682352
1469,31.910143
1470,27.570913
1471,20.39682
1472,16.323092
1473,19.302828
1474,21.582542
1475,30.85792
1476,21.33025
1477,25.891685
1478,24.583275
1479,24.811047
1480,22.701374
1481,21.068794
1482,18.494467
1483,15.2146635
1484,24.935863
1485,22.08178
1486,21.43302
1487,24.13745
1488,17.81454
1489,19.720095
1490,17.073912
1491,28.897644
1492,26.654943
1493,20.16966
1494,18.087885
1495,20.805876
1496,19.9959
1497,20.256124
1498,27.262348
1499,25.33747
1500,27.982578
1501,24.939522
1502,23.276379
1503,25.350344
1504,16.839844
1505,18.56867
1506,19.805641
1507,32.78623
1508,14.610144
1509,16.156172
1510,23.90867
1511,22.735771
1512,22.829079
1513,21.038645
1514,20.276722
1515,17.744055
1516,20.794378
1517,23.03668
1518,23.197733
1519,23.713411
1520,16.045584
1521,20.695545
1522,22.054995
1523,18.091589
1524,24.843374
1525,21.603848
1526,29.164232
1527,22.687988
1528,29.23803
1529,24.069485
1530,17.963625
1531,18.358189
1532,25.206432
1533,20.098919
1534,23.037704
1535,32.958096
1536,26.984365
1537,18.704178
1538,20.82085
1539,20.065134
1540,20.697805
1541,16.879393
1542,18.090393
1543,25.79997
1544,27.265198
1545,17.99907
1546,15.179993
1547,27.206738
1548,27.444828
1549,32.33046
1550,23.12153
1551,20.954857
1552,22.4439
1553,27.845219
1554,28.707138
1555,23.63393
1556,25.129715
1557,20.91281
1558,18.946363
1559,18.449427
1560,33.732903
1561,33.69347
1562,19.79285
1563,20.49448
1564,19.248285
1565,25.253155
1566,14.594489
1567,20.892178
1568,18.295242
1569,19.289112
1570,30.755291
1571,17.374153
1572,29.45516
1573,17.649378
1574,25.873745
1575,21.264006
1576,19.202229
1577,25.162878
1578,24.19001
1579,14.078148
1580,16.610151
1581,29.961945
1582,15.757812
1583,15.670255
1584,25.199987
1585,22.219213
1586,26.264053
1587,21.018408
1588,16.004158
1589,20.339632
1590,13.485134
1591,17.095648
1592,13.280006
1593,12.20084
1594,17.958334
1595,27.10389
1596,20.345573
1597,17.382086
1598,22.595617
1599,17.97803
1600,23.63977
1601,17.050003
1602,23.438341
1603,37.562153
1604,18.117603
1605,21.579554
1606,19.472013
1607,17.470215
1608,18.430971
1609,23.027428
1610,33.805706
1611,17.058601
1612,21.145718
1613,17.443422
1614,18.439035
1615,24.449205
1616,21.85855
1617,24.737904
1618,19.840193
1619,26.369862
1620,17.778362
1621,20.987984
1622,24.199535
1623,17.567947
1624,19.99169
1625,19.019312
1626,22.308624
1627,21.4131
1628,19.00748
1629,21.50925
1630,19.522402
1631,21.163849
1632,24.382324
1633,19.871939
1634,19.48511
1635,23.809029
1636,28.800814
1637,23.726019
1638,30.846638
1639,24.120205
1640,19.68461
1641,20.842958
1642,19.172523
1643,20.174208
1644,19.669569
1645,18.769562
1646,33.412895
1647,17.252201
1648,27.529785
1649,23.459557
1650,20.78833
1651,17.572746
1652,22.940182
1653,17.288752
1654,18.694939
1655,30.176378
1656,20.18698
1657,22.347795
1658,26.572552
1659,20.94827
1660,24.416502
1661,23.189522
1662,19.352005
1663,26.661211
1664,27.90715
1665,22.100052
1666,22.670225
1667,23.845852
1668,27.743486
1669,9.938342
1670,42.101933
1671,13.695608
1672,18.990803
1673,18.339233
1674,18.026041
1675,24.096794
1676,21.120476
1677,25.620565
1678,27.662045
1679,18.063795
1680,26.711992
1681,15.618181
1682,30.39301
1683,23.905367
1684,22.634798
1685,19.331095
1686,20.423058
1687,25.246405
1688,24.30866
1689,21.993227
1690,17.258247
1691,23.134985
1692,16.107145
1693,20.110838
1694,17.453226
1695,15.148476
1696,26.642569
1697,29.38261
1698,22.69989
1699,26.469463
1700,18.695448
1701,22.581696
1702,31.341652
1703,25.764751
1704,22.983143
1705,18.982418
1706,20.564154
1707,22.98467
1708,9.396822
1709,23.064829
1710,21.722977
1711,20.717842
1712,24.503689
1713,21.671507
1714,19.951643
1715,24.852581
1716,22.818882
1717,20.819584
1718,21.896362
1719,20.199228
1720,21.23802
1721,27.336992
1722,16.909355
1723,19.89965
1724,16.960648
1725,22.70049
1726,28.15766
1727,20.928467
1728,19.520245
1729,22.448626
1730,20.31965
1731,27.319668
1732,23.776217
1733,18.988897
1734,20.045235
1735,26.458782
1736,30.315056
1737,21.355295
1738,23.027971
1739,25.478964
1740,27.436766
1741,22.831268
1742,18.07449
1743,27.325077
1744,17.022778
1745,17.125895
1746,27.223547
1747,24.645767
1748,26.533922
1749,21.958399
1750,23.625536
1751,20.513449
1752,19.84633
1753,15.02367
1754,35.746887
1755,23.369913
1756,20.838085
1757,27.720016
1758,24.481531
1759,22.860512
1760,27.768814
1761,33.53802
1762,21.596792
1763,18.509497
1764,32.46705
1765,15.962942
1766,22.626326
1767,30.14227
1768,29.578243
1769,28.272434
1770,24.892841
1771,24.231163
1772,23.662878
1773,18.800652
1774,35.68293
1775,25.280489
1776,20.78656
1777,26.051132
1778,35.426277
1779,23.935886
1780,10.921151
1781,20.13114
1782,16.550968
1783,20.205296
1784,31.546963
1785,19.524359
1786,22.281675
1787,25.873894
1788,23.619938
1789,21.624386
1790,25.23569
1791,15.19988
1792,16.966455
1793,18.25262
1794,29.609707
1795,22.415516
1796,23.755316
1797,20.729635
1798,23.851215
1799,19.414873
1800,34.316547
1801,14.10215
1802,26.141705
1803,20.567554
1804,23.811115
1805,23.963293
1806,18.717997
1807,20.589064
1808,20.96726
1809,20.702986
1810,23.753263
1811,24.354336
1812,31.358301
1813,20.463453
1814,18.711468
1815,21.451424
1816,22.926537
1817,19.955336
1818,17.667864
1819,26.340868
1820,26.031456
1821,26.592318
1822,17.182102
1823,18.604155
1824,24.744864
1825,20.50411
1826,23.235512
1827,32.291943
1828,24.237871
1829,17.091923
1830,28.584087
1831,22.72355
1832,30.310122
1833,18.149132
1834,21.387487
1835,25.00549
1836,16.210348
1837,16.13311
1838,25.57717
1839,21.20244
1840,26.63974
1841,21.65665
1842,23.842005
1843,21.756824
1844,27.52245
1845,21.929247
1846,34.13151
1847,18.939566
1848,26.227972
1849,16.533548
1850,28.004974
1851,17.810629
1852,25.55016
1853,27.93315
1854,22.21324
1855,19.434746
1856,29.27946
1857,19.651203
1858,22.89097
1859,26.515503
1860,23.808287
1861,14.169633
1862,31.560154
1863,28.347376
1864,22.411402
1865,14.684765
1866,27.95116
1867,23.200941
1868,19.019962
1869,15.677774
1870,23.589346
1871,14.581365
1872,25.148594
